Section,Kind of Ballast/Driver,Circuit,B/D Qty,Wires Qty,Work Center,Option,Length,ID,Task,Unit Time (min),Qty,Total Time (min)
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,8,3,bring power wires to main exit,0.15,2,0.3
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,8,4,identify wires circuits,0.15,4,0.6
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,8,5,bring wires to exit for system-run,0.15,2,0.3
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,8,6,extra time to passing wires for XO housing,2.6,1,2.6
SRE,DP,2A/B,4,5,Assembly,pcswsred24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,DP,2A/B,4,5,Assembly,pcswsred24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,2,1.4
SRE,DP,2A/B,4,5,Assembly,pcswsred24,8,3,bring power wires to main exit,0.15,2,0.3
SRE,DP,2A/B,4,5,Assembly,pcswsred24,8,4,identify wires circuits,0.15,2,0.3
SRE,DP,2A/B,4,5,Assembly,pcswsred24,8,5,extra time to passing wires for XO housing,1.6,1,1.6
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,8,3,bring power wires to main exit,0.15,2,0.3
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,8,4,identify wires circuits,0.15,4,0.6
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,8,5,bring wires to exit for system-run,0.15,2,0.3
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,8,6,extra time to passing wires for XO housing,2.6,1,2.6
Complete Section,DP,2A/B,4,5,Assembly,pcswcsd24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,DP,2A/B,4,5,Assembly,pcswcsd24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
Complete Section,DP,2A/B,4,5,Assembly,pcswcsd24,12,3,bring power wires to main exit,0.2,2,0.4
Complete Section,DP,2A/B,4,5,Assembly,pcswcsd24,12,4,identify wires circuits,0.15,2,0.3
Complete Section,DP,2A/B,4,5,Assembly,pcswcsd24,12,5,extra time to passing wires for XO housing,1.9,1,1.9
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,12,3,bring power wires to main exit,0.2,2,0.4
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,12,4,identify wires circuits,0.15,4,0.6
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,12,5,bring wires to exit for system-run,0.2,2,0.4
SR1,DP,2A/B,4,5,Assembly,pcswsr1d24,12,5,extra time to passing wires for XO housing,3.2,1,3.2
SRE,DP,2A/B,4,5,Assembly,pcswsred24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,DP,2A/B,4,5,Assembly,pcswsred24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRE,DP,2A/B,4,5,Assembly,pcswsred24,12,3,bring power wires to main exit,0.2,2,0.4
SRE,DP,2A/B,4,5,Assembly,pcswsred24,12,4,identify wires circuits,0.15,2,0.3
SRE,DP,2A/B,4,5,Assembly,pcswsred24,12,5,extra time to passing wires for XO housing,1.9,1,1.9
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,12,3,bring power wires to main exit,0.2,2,0.4
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,12,4,identify wires circuits,0.15,4,0.6
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,12,5,bring wires to exit for system-run,0.2,2,0.4
SRM,DP,2A/B,4,5,Assembly,pcswsrmd24,12,5,extra time to passing wires for XO housing,3.2,1,3.2
Complete Section,DP,1,5,5,Assembly,pcswcsd15,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,DP,1,5,5,Assembly,pcswcsd15,12,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
Complete Section,DP,1,5,5,Assembly,pcswcsd15,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
Complete Section,DP,1,5,5,Assembly,pcswcsd15,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,1,0.95
Complete Section,DP,1,5,5,Assembly,pcswcsd15,12,5,bring power wires to main exit,0.2,1,0.2
Complete Section,DP,1,5,5,Assembly,pcswcsd15,12,6,extra time to passing wires for XO housing,1.7,1,1.7
SR1,DP,1,5,5,Assembly,pcswsr1d15,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,DP,1,5,5,Assembly,pcswsr1d15,12,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
SR1,DP,1,5,5,Assembly,pcswsr1d15,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
SR1,DP,1,5,5,Assembly,pcswsr1d15,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SR1,DP,1,5,5,Assembly,pcswsr1d15,12,5,bring power wires to main exit,0.2,1,0.2
SR1,DP,1,5,5,Assembly,pcswsr1d15,12,6,bring wires to exit for system-run,0.2,1,0.2
SR1,DP,1,5,5,Assembly,pcswsr1d15,12,7,extra time to passing wires for XO housing,2.28,1,2.28
SRE,DP,1,5,5,Assembly,pcswsred15,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,DP,1,5,5,Assembly,pcswsred15,12,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
SRE,DP,1,5,5,Assembly,pcswsred15,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
SRE,DP,1,5,5,Assembly,pcswsred15,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,1,0.95
SRE,DP,1,5,5,Assembly,pcswsred15,12,5,bring power wires to main exit,0.2,1,0.2
SRE,DP,1,5,5,Assembly,pcswsred15,12,6,extra time to passing wires for XO housing,1.7,1,1.7
SRM,DP,1,5,5,Assembly,pcswsrmd15,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,DP,1,5,5,Assembly,pcswsrmd15,12,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
SRM,DP,1,5,5,Assembly,pcswsrmd15,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
SRM,DP,1,5,5,Assembly,pcswsrmd15,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRM,DP,1,5,5,Assembly,pcswsrmd15,12,5,bring power wires to main exit,0.2,1,0.2
SRM,DP,1,5,5,Assembly,pcswsrmd15,12,6,bring wires to exit for system-run,0.2,1,0.2
SRM,DP,1,5,5,Assembly,pcswsrmd15,12,7,extra time to passing wires for XO housing,2.28,1,2.28
Complete Section,DP,1,6,5,Assembly,pcswcsd16,12,1,connect 2 ballasts together (5 wires each),0.6,3,1.8
Complete Section,DP,1,6,5,Assembly,pcswcsd16,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
Complete Section,DP,1,6,5,Assembly,pcswcsd16,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,1,0.95
Complete Section,DP,1,6,5,Assembly,pcswcsd16,12,4,bring power wires to main exit,0.2,1,0.2
Complete Section,DP,1,6,5,Assembly,pcswcsd16,12,5,extra time to passing wires for XO housing,2.23,1,2.23
SR1,DP,1,6,5,Assembly,pcswsr1d16,12,1,connect 2 ballasts together (5 wires each),0.6,3,1.8
SR1,DP,1,6,5,Assembly,pcswsr1d16,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SR1,DP,1,6,5,Assembly,pcswsr1d16,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SR1,DP,1,6,5,Assembly,pcswsr1d16,12,4,bring power wires to main exit,0.2,1,0.2
SR1,DP,1,6,5,Assembly,pcswsr1d16,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,DP,1,6,5,Assembly,pcswsr1d16,12,6,extra time to passing wires for XO housing,2.8,1,2.8
SRE,DP,1,6,5,Assembly,pcswsred16,12,1,connect 2 ballasts together (5 wires each),0.6,3,1.8
SRE,DP,1,6,5,Assembly,pcswsred16,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SRE,DP,1,6,5,Assembly,pcswsred16,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,1,0.95
SRE,DP,1,6,5,Assembly,pcswsred16,12,4,bring power wires to main exit,0.2,1,0.2
SRE,DP,1,6,5,Assembly,pcswsred16,12,5,extra time to passing wires for XO housing,2.23,1,2.23
SRM,DP,1,6,5,Assembly,pcswsrmd16,12,1,connect 2 ballasts together (5 wires each),0.6,3,1.8
SRM,DP,1,6,5,Assembly,pcswsrmd16,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SRM,DP,1,6,5,Assembly,pcswsrmd16,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRM,DP,1,6,5,Assembly,pcswsrmd16,12,4,bring power wires to main exit,0.2,1,0.2
SRM,DP,1,6,5,Assembly,pcswsrmd16,12,5,bring wires to exit for system-run,0.2,1,0.2
SRM,DP,1,6,5,Assembly,pcswsrmd16,12,6,extra time to passing wires for XO housing,2.8,1,2.8
Complete Section,DP,2,6,5,Assembly,pcswcsd26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,DP,2,6,5,Assembly,pcswcsd26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
Complete Section,DP,2,6,5,Assembly,pcswcsd26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
Complete Section,DP,2,6,5,Assembly,pcswcsd26,12,4,bring power wires to main exit,0.2,2,0.4
Complete Section,DP,2,6,5,Assembly,pcswcsd26,12,5,identify wires circuits,0.15,2,0.3
Complete Section,DP,2,6,5,Assembly,pcswcsd26,12,6,extra time to passing wires for XO housing,2.2,1,2.2
SR1,DP,2,6,5,Assembly,pcswsr1d26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,DP,2,6,5,Assembly,pcswsr1d26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SR1,DP,2,6,5,Assembly,pcswsr1d26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SR1,DP,2,6,5,Assembly,pcswsr1d26,12,4,bring power wires to main exit,0.2,2,0.4
SR1,DP,2,6,5,Assembly,pcswsr1d26,12,5,identify wires circuits,0.15,4,0.6
SR1,DP,2,6,5,Assembly,pcswsr1d26,12,6,bring wires to exit for system-run,0.2,2,0.4
SR1,DP,2,6,5,Assembly,pcswsr1d26,12,7,extra time to passing wires for XO housing,3.5,1,3.5
SRE,DP,2,6,5,Assembly,pcswsred26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,DP,2,6,5,Assembly,pcswsred26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SRE,DP,2,6,5,Assembly,pcswsred26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRE,DP,2,6,5,Assembly,pcswsred26,12,4,bring power wires to main exit,0.2,2,0.4
SRE,DP,2,6,5,Assembly,pcswsred26,12,5,identify wires circuits,0.15,2,0.3
SRE,DP,2,6,5,Assembly,pcswsred26,12,6,extra time to passing wires for XO housing,2.2,1,2.2
SRM,DP,2,6,5,Assembly,pcswsrmd26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,DP,2,6,5,Assembly,pcswsrmd26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SRM,DP,2,6,5,Assembly,pcswsrmd26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SRM,DP,2,6,5,Assembly,pcswsrmd26,12,4,bring power wires to main exit,0.2,2,0.4
SRM,DP,2,6,5,Assembly,pcswsrmd26,12,5,identify wires circuits,0.15,4,0.6
SRM,DP,2,6,5,Assembly,pcswsrmd26,12,6,bring wires to exit for system-run,0.2,2,0.4
SRM,DP,2,6,5,Assembly,pcswsrmd26,12,7,extra time to passing wires for XO housing,3.5,1,3.5
Complete Section,DP,2A/B,6,5,Assembly,pcswcsd26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,DP,2A/B,6,5,Assembly,pcswcsd26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
Complete Section,DP,2A/B,6,5,Assembly,pcswcsd26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
Complete Section,DP,2A/B,6,5,Assembly,pcswcsd26,12,4,bring power wires to main exit,0.2,2,0.4
Complete Section,DP,2A/B,6,5,Assembly,pcswcsd26,12,5,identify wires circuits,0.15,2,0.3
Complete Section,DP,2A/B,6,5,Assembly,pcswcsd26,12,6,extra time to passing wires for XO housing,2.2,1,2.2
SR1,DP,2A/B,6,5,Assembly,pcswsr1d26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,DP,2A/B,6,5,Assembly,pcswsr1d26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SR1,DP,2A/B,6,5,Assembly,pcswsr1d26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SR1,DP,2A/B,6,5,Assembly,pcswsr1d26,12,4,bring power wires to main exit,0.2,2,0.4
SR1,DP,2A/B,6,5,Assembly,pcswsr1d26,12,5,identify wires circuits,0.15,4,0.6
SR1,DP,2A/B,6,5,Assembly,pcswsr1d26,12,6,bring wires to exit for system-run,0.2,2,0.4
SR1,DP,2A/B,6,5,Assembly,pcswsr1d26,12,7,extra time to passing wires for XO housing,3.5,1,3.5
SRE,DP,2A/B,6,5,Assembly,pcswsred26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,DP,2A/B,6,5,Assembly,pcswsred26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SRE,DP,2A/B,6,5,Assembly,pcswsred26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRE,DP,2A/B,6,5,Assembly,pcswsred26,12,4,bring power wires to main exit,0.2,2,0.4
SRE,DP,2A/B,6,5,Assembly,pcswsred26,12,5,identify wires circuits,0.15,2,0.3
SRE,DP,2A/B,6,5,Assembly,pcswsred26,12,6,extra time to passing wires for XO housing,2.2,1,2.2
SRM,DP,2A/B,6,5,Assembly,pcswsrmd26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,DP,2A/B,6,5,Assembly,pcswsrmd26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SRM,DP,2A/B,6,5,Assembly,pcswsrmd26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SRM,DP,2A/B,6,5,Assembly,pcswsrmd26,12,4,bring power wires to main exit,0.2,2,0.4
SRM,DP,2A/B,6,5,Assembly,pcswsrmd26,12,5,identify wires circuits,0.15,4,0.6
SRM,DP,2A/B,6,5,Assembly,pcswsrmd26,12,6,bring wires to exit for system-run,0.2,2,0.4
SRM,DP,2A/B,6,5,Assembly,pcswsrmd26,12,7,extra time to passing wires for XO housing,3.5,1,3.5
Complete Section,DP,2,10,5,Assembly,pcswcsd210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
Complete Section,DP,2,10,5,Assembly,pcswcsd210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
Complete Section,DP,2,10,5,Assembly,pcswcsd210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
Complete Section,DP,2,10,5,Assembly,pcswcsd210,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
Complete Section,DP,2,10,5,Assembly,pcswcsd210,12,5,bring power wires to main exit,0.2,2,0.4
Complete Section,DP,2,10,5,Assembly,pcswcsd210,12,6,identify wires circuits,0.15,2,0.3
Complete Section,DP,2,10,5,Assembly,pcswcsd210,12,7,extra time to passing wires for XO housing,3.55,1,3.55
SR1,DP,2,10,5,Assembly,pcswsr1d210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
SR1,DP,2,10,5,Assembly,pcswsr1d210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SR1,DP,2,10,5,Assembly,pcswsr1d210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SR1,DP,2,10,5,Assembly,pcswsr1d210,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SR1,DP,2,10,5,Assembly,pcswsr1d210,12,5,bring power wires to main exit,0.2,2,0.4
SR1,DP,2,10,5,Assembly,pcswsr1d210,12,6,identify wires circuits,0.15,4,0.6
SR1,DP,2,10,5,Assembly,pcswsr1d210,12,7,bring wires to exit for system-run,0.2,2,0.4
SR1,DP,2,10,5,Assembly,pcswsr1d210,12,8,extra time to passing wires for XO housing,4.85,1,4.85
SRE,DP,2,10,5,Assembly,pcswsred210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
SRE,DP,2,10,5,Assembly,pcswsred210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SRE,DP,2,10,5,Assembly,pcswsred210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SRE,DP,2,10,5,Assembly,pcswsred210,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRE,DP,2,10,5,Assembly,pcswsred210,12,5,bring power wires to main exit,0.2,2,0.4
SRE,DP,2,10,5,Assembly,pcswsred210,12,6,identify wires circuits,0.15,2,0.3
SRE,DP,2,10,5,Assembly,pcswsred210,12,7,extra time to passing wires for XO housing,3.55,1,3.55
SRM,DP,2,10,5,Assembly,pcswsrmd210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
SRM,DP,2,10,5,Assembly,pcswsrmd210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SRM,DP,2,10,5,Assembly,pcswsrmd210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SRM,DP,2,10,5,Assembly,pcswsrmd210,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SRM,DP,2,10,5,Assembly,pcswsrmd210,12,5,bring power wires to main exit,0.2,2,0.4
SRM,DP,2,10,5,Assembly,pcswsrmd210,12,6,identify wires circuits,0.15,4,0.6
SRM,DP,2,10,5,Assembly,pcswsrmd210,12,7,bring wires to exit for system-run,0.2,2,0.4
SRM,DP,2,10,5,Assembly,pcswsrmd210,12,8,extra time to passing wires for XO housing,4.85,1,4.85
Complete Section,DP,2A/B,10,5,Assembly,pcswcsd210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
Complete Section,DP,2A/B,10,5,Assembly,pcswcsd210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
Complete Section,DP,2A/B,10,5,Assembly,pcswcsd210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
Complete Section,DP,2A/B,10,5,Assembly,pcswcsd210,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
Complete Section,DP,2A/B,10,5,Assembly,pcswcsd210,12,5,bring power wires to main exit,0.2,2,0.4
Complete Section,DP,2A/B,10,5,Assembly,pcswcsd210,12,6,identify wires circuits,0.15,2,0.3
Complete Section,DP,2A/B,10,5,Assembly,pcswcsd210,12,7,extra time to passing wires for XO housing,3.55,1,3.55
SR1,DP,2A/B,10,5,Assembly,pcswsr1d210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
SR1,DP,2A/B,10,5,Assembly,pcswsr1d210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SR1,DP,2A/B,10,5,Assembly,pcswsr1d210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SR1,DP,2A/B,10,5,Assembly,pcswsr1d210,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SR1,DP,2A/B,10,5,Assembly,pcswsr1d210,12,5,bring power wires to main exit,0.2,2,0.4
SR1,DP,2A/B,10,5,Assembly,pcswsr1d210,12,6,identify wires circuits,0.15,4,0.6
SR1,DP,2A/B,10,5,Assembly,pcswsr1d210,12,7,bring wires to exit for system-run,0.2,2,0.4
SR1,DP,2A/B,10,5,Assembly,pcswsr1d210,12,8,extra time to passing wires for XO housing,4.85,1,4.85
SRE,DP,2A/B,10,5,Assembly,pcswsred210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
SRE,DP,2A/B,10,5,Assembly,pcswsred210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SRE,DP,2A/B,10,5,Assembly,pcswsred210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
-,BI,1,1,4,Assembly,pcswcsbi11,44,1,bring power wires to main exit,0.1,1,0.1
-,BI,1,2,4,Assembly,pcswcsbi12,44,1,connect 2 ballasts together (4 wires each),0.48,1,0.48
-,BI,1,2,4,Assembly,pcswcsbi12,44,2,"take 4 wires, plug in connector, place, put tie-wrap",0.56,1,0.56
-,BI,1,2,4,Assembly,pcswcsbi12,44,3,bring power wires to main exit,0.1,1,0.1
-,BI,2,1,4,Assembly,pcswcsbi22,44,1,bring power wires to main exit ,0.1,2,0.2
-,BI,2,1,4,Assembly,pcswcsbi22,44,2,identify wires circuits,0.15,2,0.3
-,BI,2,2,4,Assembly,pcswcsbi22,44,1,bring power wires to main exit ,0.1,2,0.2
-,BI,2,2,4,Assembly,pcswcsbi22,44,2,identify wires circuits,0.15,2,0.3
-,BI,2A/B,1,4,Assembly,pcswcsbi22,44,1,bring power wires to main exit ,0.1,2,0.2
-,BI,2A/B,1,4,Assembly,pcswcsbi22,44,2,identify wires circuits,0.15,2,0.3
-,BI,2A/B,2,4,Assembly,pcswcsbi22,44,1,bring power wires to main exit ,0.1,2,0.2
-,BI,2A/B,2,4,Assembly,pcswcsbi22,44,2,identify wires circuits,0.15,2,0.3
-,D,1,1,5,Assembly,pcswcsd11,44,1,bring power wires to main exit,0.1,1,0.1
-,D,1,2,5,Assembly,pcswcsd12,44,1,connect 2 ballasts together (5 wires each),0.6,1,0.6
-,D,1,2,5,Assembly,pcswcsd12,44,2,"take 5 wires, plug in connector, place, put tie-wrap",0.65,1,0.65
-,D,1,2,5,Assembly,pcswcsd12,44,3,bring power wires to main exit,0.1,1,0.1
-,D,2,1,5,Assembly,pcswcsd22,44,1,bring power wires to main exit ,0.1,2,0.2
-,D,2,1,5,Assembly,pcswcsd22,44,2,identify wires circuits,0.15,2,0.3
-,D,2,2,5,Assembly,pcswcsd22,44,1,bring power wires to main exit ,0.1,2,0.2
-,D,2,2,5,Assembly,pcswcsd22,44,2,identify wires circuits,0.15,2,0.3
-,D,2A/B,1,5,Assembly,pcswcsd22,44,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,1,5,Assembly,pcswcsd22,44,2,identify wires circuits,0.15,2,0.3
-,D,2A/B,2,5,Assembly,pcswcsd22,44,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,2,5,Assembly,pcswcsd22,44,2,identify wires circuits,0.15,2,0.3
-,E,1,1,3,Assembly,pcswcse11,44,1,bring power wires to main exit,0.1,1,0.1
-,E,1,2,3,Assembly,pcswcse12,44,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
-,E,1,2,3,Assembly,pcswcse12,44,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
-,E,1,2,3,Assembly,pcswcse12,44,3,bring power wires to main exit,0.1,1,0.1
-,E,2,1,3,Assembly,pcswcse22,44,1,bring power wires to main exit ,0.1,2,0.2
-,E,2,1,3,Assembly,pcswcse22,44,2,identify wires circuits,0.15,2,0.3
-,E,2,2,3,Assembly,pcswcse22,44,1,bring power wires to main exit ,0.1,2,0.2
-,E,2,2,3,Assembly,pcswcse22,44,2,identify wires circuits,0.15,2,0.3
-,E,2A/B,1,3,Assembly,pcswcse22,44,1,bring power wires to main exit ,0.1,2,0.2
-,E,2A/B,1,3,Assembly,pcswcse22,44,2,identify wires circuits,0.15,2,0.3
-,E,2A/B,2,3,Assembly,pcswcse22,44,1,bring power wires to main exit ,0.1,2,0.2
-,E,2A/B,2,3,Assembly,pcswcse22,44,2,identify wires circuits,0.15,2,0.3
-,ERS,1,1,3,Assembly,pcswcsers11,44,1,bring power wires to main exit,0.1,1,0.1
-,ERS,1,2,3,Assembly,pcswcsers12,44,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
-,ERS,1,2,3,Assembly,pcswcsers12,44,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
-,ERS,1,2,3,Assembly,pcswcsers12,44,3,bring power wires to main exit,0.1,1,0.1
-,ERS,2,2,3,Assembly,pcswcsers22,44,1,bring power wires to main exit ,0.1,2,0.2
-,ERS,2,2,3,Assembly,pcswcsers22,44,2,identify wires circuits,0.15,2,0.3
-,ERS,2,1,3,Assembly,pcswcsers22,44,1,bring power wires to main exit ,0.1,2,0.2
-,ERS,2,1,3,Assembly,pcswcsers22,44,2,identify wires circuits,0.15,2,0.3
-,ERS,2A/B,1,3,Assembly,pcswcsers22,44,1,bring power wires to main exit ,0.1,2,0.2
-,ERS,2A/B,1,3,Assembly,pcswcsers22,44,2,identify wires circuits,0.15,2,0.3
-,ERS,2A/B,2,3,Assembly,pcswcsers22,44,1,bring power wires to main exit ,0.1,2,0.2
-,ERS,2A/B,2,3,Assembly,pcswcsers22,44,2,identify wires circuits,0.15,2,0.3
-,LT,1,1,6,Assembly,pcswcslt11,44,1,bring power wires to main exit,0.1,1,0.1
-,LT,1,2,6,Assembly,pcswcslt12,44,1,connect 2 ballasts together (6 wires each),0.8,1,0.8
-,LT,1,2,6,Assembly,pcswcslt12,44,2,"take 6 wires, plug in connector, place, put tie-wrap",0.75,1,0.75
-,LT,1,2,6,Assembly,pcswcslt12,44,3,bring power wires to main exit,0.1,1,0.1
-,LT,2,2,6,Assembly,pcswcslt22,44,1,bring power wires to main exit ,0.1,2,0.2
-,LT,2,2,6,Assembly,pcswcslt22,44,2,identify wires circuits,0.15,2,0.3
-,LT,2,1,6,Assembly,pcswcslt22,44,1,bring power wires to main exit ,0.1,2,0.2
-,LT,2,1,6,Assembly,pcswcslt22,44,2,identify wires circuits,0.15,2,0.3
-,LT,2A/B,2,6,Assembly,pcswcslt22,44,1,bring power wires to main exit ,0.1,2,0.2
-,LT,2A/B,2,6,Assembly,pcswcslt22,44,2,identify wires circuits,0.15,2,0.3
-,LT,2A/B,1,6,Assembly,pcswcslt22,44,1,bring power wires to main exit ,0.1,2,0.2
-,LT,2A/B,1,6,Assembly,pcswcslt22,44,2,identify wires circuits,0.15,2,0.3
-,MD,1,1,5,Assembly,pcswcsd11,44,1,bring power wires to main exit,0.1,1,0.1
